All calculations,Bus 16
"b:tnow in s","m:fehz in Hz"
27.681666,59.440819
27.691666,59.440869
27.701666,59.440919
27.711666,59.440969
27.721666,59.441019
27.731666,59.441069
27.741666,59.441119
27.751666,59.441169
27.761666,59.441220
27.771666,59.441270
27.781666,59.441320
27.791666,59.441370
27.801666,59.441420
27.811666,59.441471
27.821666,59.441521
27.831666,59.441571
27.841666,59.441622
27.851666,59.441672
27.861666,59.441722
27.871666,59.441773
27.881666,59.441823
27.891666,59.441873
27.901666,59.441924
27.911666,59.441974
27.921666,59.442025
27.931666,59.442075
27.941666,59.442126
27.951666,59.442176
27.961666,59.442227
27.971666,59.442277
27.981666,59.442328
27.991666,59.442378
28.001666,59.442429
28.011666,59.442480
28.021666,59.442530
28.031666,59.442581
28.041666,59.442632
28.051666,59.442682
28.061666,59.442733
28.071666,59.442784
28.081666,59.442835
28.091666,59.442885
28.101666,59.442936
28.111666,59.442987
28.121666,59.443038
28.131666,59.443089
28.141666,59.443140
28.151666,59.443191
28.161666,59.443241
28.171666,59.443292
28.181666,59.443343
28.191666,59.443394
28.201666,59.443445
28.211666,59.443496
28.221666,59.443547
28.231666,59.443598
28.241666,59.443649
28.251666,59.443700
28.261666,59.443751
28.271666,59.443803
28.281666,59.443854
28.291666,59.443905
28.301666,59.443956
28.311666,59.444007
28.321666,59.444058
28.331666,59.444109
28.341666,59.444161
28.351666,59.444212
28.361666,59.444263
28.371666,59.444314
28.381666,59.444366
28.391666,59.444417
28.401666,59.444468
28.411666,59.444520
28.421666,59.444571
28.431666,59.444622
28.441666,59.444674
28.451666,59.444725
28.461666,59.444776
28.471666,59.444828
28.481666,59.444879
28.491666,59.444930
28.501666,59.444982
28.511666,59.445033
28.521666,59.445085
28.531666,59.445136
28.541666,59.445188
28.551666,59.445239
28.561666,59.445291
28.571666,59.445342
28.581666,59.445394
28.591666,59.445445
28.601666,59.445497
28.611666,59.445548
28.621666,59.445600
28.631666,59.445652
28.641666,59.445703
28.651666,59.445755
28.661666,59.445806
28.671666,59.445858
28.681666,59.445910
28.691666,59.445961
28.701666,59.446013
28.711666,59.446065
28.721666,59.446116
28.731666,59.446168
28.741666,59.446220
28.751666,59.446272
28.761666,59.446323
28.771666,59.446375
28.781666,59.446427
28.791666,59.446479
28.801666,59.446530
28.811666,59.446582
28.821666,59.446634
28.831666,59.446686
28.841666,59.446738
28.851666,59.446790
28.861666,59.446841
28.871666,59.446893
28.881666,59.446945
28.891666,59.446997
28.901666,59.447049
28.911666,59.447101
28.921666,59.447153
28.931666,59.447205
28.941666,59.447257
28.951666,59.447309
28.961666,59.447361
28.971666,59.447413
28.981666,59.447465
28.991666,59.447517
29.001666,59.447569
29.011666,59.447621
29.021666,59.447673
29.031666,59.447725
29.041666,59.447777
29.051666,59.447829
29.061666,59.447881
29.071666,59.447933
29.081666,59.447985
29.091666,59.448037
29.101666,59.448089
29.111666,59.448142
29.121666,59.448194
29.131666,59.448246
29.141666,59.448298
29.151666,59.448350
29.161666,59.448403
29.171666,59.448455
29.181666,59.448507
29.191666,59.448559
29.201666,59.448611
29.211666,59.448664
29.221666,59.448716
29.231666,59.448768
29.241666,59.448821
29.251666,59.448873
29.261666,59.448925
29.271666,59.448978
29.281666,59.449030
29.291666,59.449082
29.301666,59.449135
29.311666,59.449187
29.321666,59.449239
29.331666,59.449292
29.341666,59.449344
29.351666,59.449397
29.361666,59.449449
29.371666,59.449502
29.381666,59.449554
29.391666,59.449606
29.401666,59.449659
29.411666,59.449711
29.421666,59.449764
29.431666,59.449816
29.441666,59.449869
29.451666,59.449921
29.461666,59.449974
29.471666,59.450027
29.481666,59.450079
29.491666,59.450132
29.501666,59.450184
29.511666,59.450237
29.521666,59.450290
29.531666,59.450342
29.541666,59.450395
29.551666,59.450447
29.561666,59.450500
29.571666,59.450553
29.581666,59.450605
29.591666,59.450658
29.601666,59.450711
29.611666,59.450764
29.621666,59.450816
29.631666,59.450869
29.641666,59.450922
29.651666,59.450975
29.661666,59.451027
29.671666,59.451080
29.681666,59.451133
29.691666,59.451186
29.701666,59.451239
29.711666,59.451291
29.721666,59.451344
29.731666,59.451397
29.741666,59.451450
29.751666,59.451503
29.761666,59.451556
29.771666,59.451608
29.781666,59.451661
29.791666,59.451714
29.801666,59.451767
29.811666,59.451820
29.821666,59.451873
29.831666,59.451926
29.841666,59.451979
29.851666,59.452032
29.861666,59.452085
29.871666,59.452138
29.881666,59.452191
29.891666,59.452244
29.901666,59.452297
29.911666,59.452350
29.921666,59.452403
29.931666,59.452456
29.941666,59.452509
29.951666,59.452562
29.961666,59.452615
29.971666,59.452668
29.981666,59.452721
29.991666,59.452774
30.001666,59.452827
30.011666,59.452881
30.021666,59.452934
30.031666,59.452987
30.041666,59.453040
30.051666,59.453093
30.061666,59.453146
30.071666,59.453199
30.081666,59.453253
30.091666,59.453306
30.101666,59.453359
30.111666,59.453412
30.121666,59.453465
30.131666,59.453519
30.141666,59.453572
30.151666,59.453625
30.161666,59.453678
30.171666,59.453731
30.181666,59.453785
30.191666,59.453838
30.201666,59.453891
30.211666,59.453944
30.221666,59.453998
30.231666,59.454051
30.241666,59.454104
30.251666,59.454158
30.261666,59.454211
30.271666,59.454264
30.281666,59.454317
30.291666,59.454371
30.301666,59.454424
30.311666,59.454477
30.321666,59.454531
30.331666,59.454584
30.341666,59.454637
30.351666,59.454691
30.361666,59.454744
30.371666,59.454797
30.381666,59.454851
30.391666,59.454904
30.401666,59.454958
30.411666,59.455011
30.421666,59.455064
30.431666,59.455118
30.441666,59.455171
30.451666,59.455224
30.461666,59.455278
30.471666,59.455331
30.481666,59.455385
30.491666,59.455438
30.501666,59.455492
30.511666,59.455545
30.521666,59.455598
30.531666,59.455652
30.541666,59.455705
30.551666,59.455759
30.561666,59.455812
30.571666,59.455866
30.581666,59.455919
30.591666,59.455973
30.601666,59.456026
30.611666,59.456080
30.621666,59.456133
30.631666,59.456187
30.641666,59.456240
30.651666,59.456294
30.661666,59.456347
30.671666,59.456401
30.681666,59.456454
30.691666,59.456508
30.701666,59.456561
30.711666,59.456615
30.721666,59.456668
30.731666,59.456722
30.741666,59.456776
30.751666,59.456829
30.761666,59.456883
30.771666,59.456936
30.781666,59.456990
30.791666,59.457043
30.801666,59.457097
30.811666,59.457151
30.821666,59.457204
30.831666,59.457258
30.841666,59.457312
30.851666,59.457365
30.861666,59.457419
30.871666,59.457472
30.881666,59.457526
30.891666,59.457580
30.901666,59.457633
30.911666,59.457687
30.921666,59.457741
30.931666,59.457794
30.941666,59.457848
30.951666,59.457902
30.961666,59.457955
30.971666,59.458009
30.981666,59.458063
30.991666,59.458116
31.001666,59.458170
31.011666,59.458224
31.021666,59.458278
31.031666,59.458331
31.041666,59.458385
31.051666,59.458439
31.061666,59.458493
31.071666,59.458546
31.081666,59.458600
31.091666,59.458654
31.101666,59.458708
31.111666,59.458761
31.121666,59.458815
31.131666,59.458869
31.141666,59.458923
31.151666,59.458976
31.161666,59.459030
31.171666,59.459084
31.181666,59.459138
31.191666,59.459192
31.201666,59.459245
31.211666,59.459299
31.221666,59.459353
31.231666,59.459407
31.241666,59.459461
31.251666,59.459514
31.261666,59.459568
31.271666,59.459622
31.281666,59.459676
31.291666,59.459730
31.301666,59.459784
31.311666,59.459838
31.321666,59.459891
31.331666,59.459945
31.341666,59.459999
31.351666,59.460053
31.361666,59.460107
31.371666,59.460161
31.381666,59.460215
31.391666,59.460269
31.401666,59.460322
31.411666,59.460376
31.421666,59.460430
31.431666,59.460484
31.441666,59.460538
31.451666,59.460592
31.461666,59.460646
31.471666,59.460700
31.481666,59.460754
31.491666,59.460808
31.501666,59.460862
31.511666,59.460916
31.521666,59.460970
31.531666,59.461023
31.541666,59.461077
31.551666,59.461131
31.561666,59.461185
31.571666,59.461239
31.581666,59.461293
31.591666,59.461347
31.601666,59.461401
31.611666,59.461455
31.621666,59.461509
31.631666,59.461563
31.641666,59.461617
31.651666,59.461671
31.661666,59.461725
31.671666,59.461779
31.681666,59.461833
31.691666,59.461887
31.701666,59.461941
31.711666,59.461995
31.721666,59.462049
31.731666,59.462103
31.741666,59.462157
31.751666,59.462211
31.761666,59.462265
31.771666,59.462319
31.781666,59.462373
31.791666,59.462427
31.801666,59.462481
31.811666,59.462535
31.821666,59.462589
31.831666,59.462643
31.841666,59.462697
31.851666,59.462751
31.861666,59.462805
31.871666,59.462860
31.881666,59.462914
31.891666,59.462968
31.901666,59.463022
31.911666,59.463076
31.921666,59.463130
31.931666,59.463184
31.941666,59.463238
31.951666,59.463292
31.961666,59.463346
31.971666,59.463400
31.981666,59.463454
31.991666,59.463508
32.001666,59.463562
32.011666,59.463616
32.021666,59.463670
32.031666,59.463724
32.041666,59.463779
32.051666,59.463833
32.061666,59.463887
32.071666,59.463941
32.081666,59.463995
32.091666,59.464049
32.101666,59.464103
32.111666,59.464157
32.121666,59.464211
32.131666,59.464265
32.141666,59.464319
32.151666,59.464373
32.161666,59.464427
32.171666,59.464482
32.181666,59.464536
32.191666,59.464590
32.201666,59.464644
32.211666,59.464698
32.221666,59.464752
32.231666,59.464806
32.241666,59.464860
32.251666,59.464914
32.261666,59.464968
32.271666,59.465022
32.281666,59.465077
32.291666,59.465131
32.301666,59.465185
32.311666,59.465239
32.321666,59.465293
32.331666,59.465347
32.341666,59.465401
32.351666,59.465455
32.361666,59.465509
32.371666,59.465563
32.381666,59.465618
32.391666,59.465672
32.401666,59.465726
32.411666,59.465780
32.421666,59.465834
32.431666,59.465888
32.441666,59.465942
32.451666,59.465996
32.461666,59.466050
32.471666,59.466105
32.481666,59.466159
32.491666,59.466213
32.501666,59.466267
32.511666,59.466321
32.521666,59.466375
32.531666,59.466429
32.541666,59.466483
32.551666,59.466537
32.561666,59.466592
32.571666,59.466646
32.581666,59.466700
32.591666,59.466754
32.601666,59.466808
32.611666,59.466862
32.621666,59.466916
32.631666,59.466970
32.641666,59.467025
32.651666,59.467079
32.661666,59.467133
32.671666,59.467187
32.681666,59.467241
32.691666,59.467295
32.701666,59.467349
32.711666,59.467404
32.721666,59.467458
32.731666,59.467512
32.741666,59.467566
32.751666,59.467620
32.761666,59.467674
32.771666,59.467728
32.781666,59.467782
32.791666,59.467837
32.801666,59.467891
32.811666,59.467945
32.821666,59.467999
32.831666,59.468053
32.841666,59.468107
32.851666,59.468161
32.861666,59.468215
32.871666,59.468269
32.881666,59.468324
32.891666,59.468378
32.901666,59.468432
32.911666,59.468486
32.921666,59.468540
32.931666,59.468594
32.941666,59.468648
32.951666,59.468702
32.961666,59.468756
32.971666,59.468810
32.981666,59.468865
32.991666,59.468919
33.001666,59.468973
33.011666,59.469027
33.021666,59.469081
33.031666,59.469135
33.041666,59.469189
33.051666,59.469243
33.061666,59.469297
33.071666,59.469351
33.081666,59.469405
33.091666,59.469459
33.101666,59.469513
33.111666,59.469567
33.121666,59.469621
33.131666,59.469675
33.141666,59.469729
33.151666,59.469783
33.161666,59.469837
33.171666,59.469891
33.181666,59.469945
33.191666,59.469999
33.201666,59.470053
33.211666,59.470107
33.221666,59.470161
33.231666,59.470215
33.241666,59.470269
33.251666,59.470323
33.261666,59.470377
33.271666,59.470431
33.281666,59.470485
33.291666,59.470539
33.301666,59.470593
33.311666,59.470646
33.321666,59.470700
33.331666,59.470754
33.341666,59.470808
33.351666,59.470862
33.361666,59.470916
33.371666,59.470970
33.381666,59.471024
33.391666,59.471077
33.401666,59.471131
33.411666,59.471185
33.421666,59.471239
33.431666,59.471293
33.441666,59.471346
33.451666,59.471400
33.461666,59.471454
33.471666,59.471508
33.481666,59.471562
33.491666,59.471615
33.501666,59.471669
33.511666,59.471723
33.521666,59.471777
33.531666,59.471830
33.541666,59.471884
33.551666,59.471938
33.561666,59.471991
33.571666,59.472045
33.581666,59.472099
33.591666,59.472152
33.601666,59.472206
33.611666,59.472260
33.621666,59.472313
33.631666,59.472367
33.641666,59.472421
33.651666,59.472474
33.661666,59.472528
33.671666,59.472581
33.681666,59.472635
33.691666,59.472689
33.701666,59.472742
33.711666,59.472796
33.721666,59.472849
33.731666,59.472903
33.741666,59.472956
33.751666,59.473010
33.761666,59.473063
33.771666,59.473117
33.781666,59.473170
33.791666,59.473224
33.801666,59.473277
33.811666,59.473331
33.821666,59.473384
33.831666,59.473438
33.841666,59.473491
33.851666,59.473544
33.861666,59.473598
33.871666,59.473651
33.881666,59.473704
33.891666,59.473758
33.901666,59.473811
33.911666,59.473865
33.921666,59.473918
33.931666,59.473971
33.941666,59.474024
33.951666,59.474078
33.961666,59.474131
33.971666,59.474184
33.981666,59.474238
33.991666,59.474291
34.001666,59.474344
34.011666,59.474397
34.021666,59.474450
34.031666,59.474504
34.041666,59.474557
34.051666,59.474610
34.061666,59.474663
34.071666,59.474716
34.081666,59.474769
34.091666,59.474822
34.101666,59.474876
34.111666,59.474929
34.121666,59.474982
34.131666,59.475035
34.141666,59.475088
34.151666,59.475141
34.161666,59.475194
34.171666,59.475247
34.181666,59.475300
34.191666,59.475353
34.201666,59.475406
34.211666,59.475459
34.221666,59.475512
34.231666,59.475565
34.241666,59.475618
34.251666,59.475670
34.261666,59.475723
34.271666,59.475776
34.281666,59.475829
34.291666,59.475882
34.301666,59.475935
34.311666,59.475987
34.321666,59.476040
34.331666,59.476093
34.341666,59.476146
34.351666,59.476199
34.361666,59.476251
34.371666,59.476304
34.381666,59.476357
34.391666,59.476409
34.401666,59.476462
34.411666,59.476515
34.421666,59.476567
34.431666,59.476620
34.441666,59.476672
34.451666,59.476725
34.461666,59.476778
34.471666,59.476830
34.481666,59.476883
34.491666,59.476935
34.501666,59.476988
34.511666,59.477040
34.521666,59.477093
34.531666,59.477145
34.541666,59.477197
34.551666,59.477250
34.561666,59.477302
34.571666,59.477355
34.581666,59.477407
34.591666,59.477459
34.601666,59.477512
34.611666,59.477564
34.621666,59.477616
34.631666,59.477668
34.641666,59.477721
34.651666,59.477773
34.661666,59.477825
34.671666,59.477877
34.681666,59.477929
34.691666,59.477982
34.701666,59.478034
34.711666,59.478086
34.721666,59.478138
34.731666,59.478190
34.741666,59.478242
34.751666,59.478294
34.761666,59.478346
34.771666,59.478398
34.781666,59.478450
34.791666,59.478502
34.801666,59.478554
34.811666,59.478606
34.821666,59.478658
34.831666,59.478709
34.841666,59.478761
34.851666,59.478813
34.861666,59.478865
34.871666,59.478917
34.881666,59.478968
34.891666,59.479020
34.901666,59.479072
34.911666,59.479124
34.921666,59.479175
34.931666,59.479227
34.941666,59.479279
34.951666,59.479330
34.961666,59.479382
34.971666,59.479433
34.981666,59.479485
34.991666,59.479536
35.001666,59.479588
35.011666,59.479639
35.021666,59.479691
35.031666,59.479742
35.041666,59.479794
35.051666,59.479845
35.061666,59.479896
35.071666,59.479948
35.081666,59.479999
35.091666,59.480050
35.101666,59.480102
35.111666,59.480153
35.121666,59.480204
35.131666,59.480255
35.141666,59.480307
35.151666,59.480358
35.161666,59.480409
35.171666,59.480460
35.181666,59.480511
35.191666,59.480562
35.201666,59.480613
35.211666,59.480664
35.221666,59.480715
35.231666,59.480766
35.241666,59.480817
35.251666,59.480868
35.261666,59.480919
35.271666,59.480970
35.281666,59.481021
35.291666,59.481072
35.301666,59.481123
35.311666,59.481174
35.321666,59.481224
35.331666,59.481275
35.341666,59.481326
35.351666,59.481377
35.361666,59.481427
35.371666,59.481478
35.381666,59.481529
35.391666,59.481579
35.401666,59.481630
35.411666,59.481680
35.421666,59.481731
35.431666,59.481782
35.441666,59.481832
35.451666,59.481883
35.461666,59.481933
35.471666,59.481984
35.481666,59.482034
35.491666,59.482084
35.501666,59.482135
35.511666,59.482185
35.521666,59.482236
35.531666,59.482286
35.541666,59.482336
35.551666,59.482386
35.561666,59.482437
35.571666,59.482487
35.581666,59.482537
35.591666,59.482587
35.601666,59.482638
35.611666,59.482688
35.621666,59.482738
35.631666,59.482788
35.641666,59.482838
35.651666,59.482888
35.661666,59.482938
35.671666,59.482988
35.681666,59.483038
35.691666,59.483088
35.701666,59.483138
35.711666,59.483188
35.721666,59.483238
35.731666,59.483288
35.741666,59.483338
35.751666,59.483387
35.761666,59.483437
35.771666,59.483487
35.781666,59.483537
35.791666,59.483586
35.801666,59.483636
35.811666,59.483686
35.821666,59.483735
35.831666,59.483785
35.841666,59.483835
35.851666,59.483884
35.861666,59.483934
35.871666,59.483983
35.881666,59.484033
35.891666,59.484083
35.901666,59.484132
35.911666,59.484181
35.921666,59.484231
35.931666,59.484280
35.941666,59.484330
35.951666,59.484379
35.961666,59.484428
35.971666,59.484478
35.981666,59.484527
35.991666,59.484576
36.001666,59.484626
36.011666,59.484675
36.021666,59.484724
36.031666,59.484773
36.041666,59.484822
36.051666,59.484871
36.061666,59.484921
36.071666,59.484970
36.081666,59.485019
36.091666,59.485068
36.101666,59.485117
36.111666,59.485166
36.121666,59.485215
36.131666,59.485264
36.141666,59.485313
36.151666,59.485361
36.161666,59.485410
36.171666,59.485459
36.181666,59.485508
36.191666,59.485557
36.201666,59.485606
36.211666,59.485654
36.221666,59.485703
36.231666,59.485752
36.241666,59.485800
36.251666,59.485849
36.261666,59.485898
36.271666,59.485946
36.281666,59.485995
36.291666,59.486043
36.301666,59.486092
36.311666,59.486140
36.321666,59.486189
36.331666,59.486237
36.341666,59.486286
36.351666,59.486334
36.361666,59.486383
36.371666,59.486431
36.381666,59.486479
36.391666,59.486528
36.401666,59.486576
36.411666,59.486624
36.421666,59.486672
36.431666,59.486721
36.441666,59.486769
36.451666,59.486817
36.461666,59.486865
36.471666,59.486913
36.481666,59.486961
36.491666,59.487009
36.501666,59.487057
36.511666,59.487106
36.521666,59.487154
36.531666,59.487201
36.541666,59.487249
36.551666,59.487297
36.561666,59.487345
36.571666,59.487393
36.581666,59.487441
36.591666,59.487489
36.601666,59.487537
36.611666,59.487584
36.621666,59.487632
36.631666,59.487680
36.641666,59.487727
36.651666,59.487775
36.661666,59.487823
36.671666,59.487870
36.681666,59.487918
36.691666,59.487966
36.701666,59.488013
36.711666,59.488061
36.721666,59.488108
36.731666,59.488156
36.741666,59.488203
36.751666,59.488251
36.761666,59.488298
36.771666,59.488345
36.781666,59.488393
36.791666,59.488440
36.801666,59.488487
36.811666,59.488535
36.821666,59.488582
36.831666,59.488629
36.841666,59.488676
36.851666,59.488723
36.861666,59.488771
36.871666,59.488818
36.881666,59.488865
36.891666,59.488912
36.901666,59.488959
36.911666,59.489006
36.921666,59.489053
36.931666,59.489100
36.941666,59.489147
36.951666,59.489194
36.961666,59.489241
36.971666,59.489288
36.981666,59.489335
36.991666,59.489381
37.001666,59.489428
37.011666,59.489475
37.021666,59.489522
37.031666,59.489569
37.041666,59.489615
37.051666,59.489662
37.061666,59.489709
37.071666,59.489755
37.081666,59.489802
37.091666,59.489849
37.101666,59.489895
37.111666,59.489942
37.121666,59.489988
37.131666,59.490035
37.141666,59.490081
37.151666,59.490128
37.161666,59.490174
37.171666,59.490220
37.181666,59.490267
37.191666,59.490313
37.201666,59.490360
37.211666,59.490406
37.221666,59.490452
37.231666,59.490498
37.241666,59.490545
37.251666,59.490591
37.261666,59.490637
37.271666,59.490683
37.281666,59.490729
37.291666,59.490776
37.301666,59.490822
37.311666,59.490868
37.321666,59.490914
37.331666,59.490960
37.341666,59.491006
37.351666,59.491052
37.361666,59.491098
37.371666,59.491144
37.381666,59.491190
37.391666,59.491236
37.401666,59.491281
37.411666,59.491327
37.421666,59.491373
37.431666,59.491419
37.441666,59.491465
37.451666,59.491510
37.461666,59.491556
37.471666,59.491602
37.481666,59.491648
37.491666,59.491693
37.501666,59.491739
37.511666,59.491784
37.521666,59.491830
37.531666,59.491876
37.541666,59.491921
37.551666,59.491967
37.561666,59.492012
37.571666,59.492058
37.581666,59.492103
37.591666,59.492149
37.601666,59.492194
37.611666,59.492239
37.621666,59.492285
37.631666,59.492330
37.641666,59.492375
37.651666,59.492421
37.661666,59.492466
37.671666,59.492511
37.681666,59.492556
37.691666,59.492602
37.701666,59.492647
37.711666,59.492692
37.721666,59.492737
37.731666,59.492782
37.741666,59.492827
37.751666,59.492872
37.761666,59.492917
37.771666,59.492962
37.781666,59.493007
37.791666,59.493052
37.801666,59.493097
37.811666,59.493142
37.821666,59.493187
37.831666,59.493232
37.841666,59.493277
37.851666,59.493322
37.861666,59.493366
37.871666,59.493411
37.881666,59.493456
37.891666,59.493501
37.901666,59.493545
37.911666,59.493590
37.921666,59.493635
37.931666,59.493679
37.941666,59.493724
37.951666,59.493769
37.961666,59.493813
37.971666,59.493858
37.981666,59.493902
37.991666,59.493947
38.001666,59.493991
38.011666,59.494036
38.021666,59.494080
38.031666,59.494124
38.041666,59.494169
38.051666,59.494213
38.061666,59.494258
38.071666,59.494302
38.081666,59.494346
38.091666,59.494390
38.101666,59.494435
38.111666,59.494479
38.121666,59.494523
38.131666,59.494567
38.141666,59.494611
38.151666,59.494656
38.161666,59.494700
38.171666,59.494744
38.181666,59.494788
38.191666,59.494832
38.201666,59.494876
38.211666,59.494920
38.221666,59.494964
38.231666,59.495008
38.241666,59.495052
38.251666,59.495096
38.261666,59.495140
38.271666,59.495183
38.281666,59.495227
38.291666,59.495271
38.301666,59.495315
38.311666,59.495359
38.321666,59.495402
38.331666,59.495446
38.341666,59.495490
38.351666,59.495534
38.361666,59.495577
38.371666,59.495621
38.381666,59.495664
38.391666,59.495708
38.401666,59.495752
38.411666,59.495795
38.421666,59.495839
38.431666,59.495882
38.441666,59.495926
38.451666,59.495969
38.461666,59.496013
38.471666,59.496056
38.481666,59.496099
38.491666,59.496143
38.501666,59.496186
38.511666,59.496229
38.521666,59.496273
38.531666,59.496316
38.541666,59.496359
38.551666,59.496402
38.561666,59.496446
38.571666,59.496489
38.581666,59.496532
38.591666,59.496575
38.601666,59.496618
38.611666,59.496661
38.621666,59.496704
38.631666,59.496748
38.641666,59.496791
38.651666,59.496834
38.661666,59.496877
38.671666,59.496920
38.681666,59.496963
38.691666,59.497005
38.701666,59.497048
38.711666,59.497091
38.721666,59.497134
38.731666,59.497177
38.741666,59.497220
38.751666,59.497263
38.761666,59.497305
38.771666,59.497348
38.781666,59.497391
38.791666,59.497434
38.801666,59.497476
38.811666,59.497519
38.821666,59.497562
38.831666,59.497604
38.841666,59.497647
38.851666,59.497689
38.861666,59.497732
38.871666,59.497775
38.881666,59.497817
38.891666,59.497860
38.901666,59.497902
38.911666,59.497944
38.921666,59.497987
38.931666,59.498029
38.941666,59.498072
38.951666,59.498114
38.961666,59.498156
38.971666,59.498199
38.981666,59.498241
38.991666,59.498283
39.001666,59.498326
39.011666,59.498368
39.021666,59.498410
39.031666,59.498452
39.041666,59.498495
39.051666,59.498537
39.061666,59.498579
39.071666,59.498621
39.081666,59.498663
39.091666,59.498705
39.101666,59.498747
39.111666,59.498789
39.121666,59.498831
39.131666,59.498873
39.141666,59.498915
39.151666,59.498957
39.161666,59.498999
39.171666,59.499041
39.181666,59.499083
39.191666,59.499125
39.201666,59.499167
39.211666,59.499209
39.221666,59.499250
39.231666,59.499292
39.241666,59.499334
39.251666,59.499376
39.261666,59.499417
39.271666,59.499459
39.281666,59.499501
39.291666,59.499543
39.301666,59.499584
39.311666,59.499626
39.321666,59.499667
39.331666,59.499709
39.341666,59.499751
39.351666,59.499792
39.361666,59.499834
39.371666,59.499875
39.381666,59.499917
39.391666,59.499958
39.401666,59.500000
39.411666,59.500041
39.421666,59.500082
39.431666,59.500124
39.441666,59.500165
39.451666,59.500206
39.461666,59.500248
39.471666,59.500289
39.481666,59.500330
39.491666,59.500372
39.501666,59.500413
39.511666,59.500454
39.521666,59.500495
39.531666,59.500536
39.541666,59.500578
39.551666,59.500619
39.561666,59.500660
39.571666,59.500701
39.581666,59.500742
39.591666,59.500783
39.601666,59.500824
39.611666,59.500865
39.621666,59.500906
39.631666,59.500947
39.641666,59.500988
39.651666,59.501029
39.661666,59.501070
39.671666,59.501111
39.681666,59.501152
39.691666,59.501193
39.701666,59.501234
39.711666,59.501274
39.721666,59.501315
39.731666,59.501356
39.741666,59.501397
39.751666,59.501437
39.761666,59.501478
39.771666,59.501519
39.781666,59.501560
39.791666,59.501600
39.801666,59.501641
39.811666,59.501682
39.821666,59.501722
39.831666,59.501763
39.841666,59.501803
39.851666,59.501844
39.861666,59.501884
39.871666,59.501925
39.881666,59.501965
39.891666,59.502006
39.901666,59.502046
39.911666,59.502087
39.921666,59.502127
39.931666,59.502168
39.941666,59.502208
39.951666,59.502248
39.961666,59.502289
39.971666,59.502329
39.981666,59.502369
39.991666,59.502409
40.001666,59.502450
40.011666,59.502490
40.021666,59.502530
40.031666,59.502570
40.041666,59.502611
40.051666,59.502651
40.061666,59.502691
40.071666,59.502731
40.081666,59.502771
40.091666,59.502811
40.101666,59.502851
40.111666,59.502891
40.121666,59.502931
40.131666,59.502971
40.141666,59.503011
40.151666,59.503051
40.161666,59.503091
40.171666,59.503131
40.181666,59.503171
40.191666,59.503211
40.201666,59.503251
40.211666,59.503291
40.221666,59.503330
40.231666,59.503370
40.241666,59.503410
40.251666,59.503450
40.261666,59.503490
40.271666,59.503529
40.281666,59.503569
40.291666,59.503609
40.301666,59.503648
40.311666,59.503688
40.321666,59.503728
40.331666,59.503767
40.341666,59.503807
40.351666,59.503847
40.361666,59.503886
40.371666,59.503926
40.381666,59.503965
40.391666,59.504005
40.401666,59.504044
40.411666,59.504084
40.421666,59.504123
40.431666,59.504163
40.441666,59.504202
40.451666,59.504241
40.461666,59.504281
40.471666,59.504320
40.481666,59.504360
40.491666,59.504399
40.501666,59.504438
40.511666,59.504477
40.521666,59.504517
40.531666,59.504556
40.541666,59.504595
40.551666,59.504634
40.561666,59.504674
40.571666,59.504713
40.581666,59.504752
40.591666,59.504791
40.601666,59.504830
40.611666,59.504869
40.621666,59.504908
40.631666,59.504948
40.641666,59.504987
40.651666,59.505026
40.661666,59.505065
40.671666,59.505104
40.681666,59.505143
40.691666,59.505182
40.701666,59.505221
40.711666,59.505260
40.721666,59.505298
40.731666,59.505337
40.741666,59.505376
40.751666,59.505415
40.761666,59.505454
40.771666,59.505493
40.781666,59.505532
40.791666,59.505570
40.801666,59.505609
40.811666,59.505648
40.821666,59.505687
40.831666,59.505725
40.841666,59.505764
40.851666,59.505803
40.861666,59.505841
40.871666,59.505880
40.881666,59.505919
40.891666,59.505957
40.901666,59.505996
40.911666,59.506035
40.921666,59.506073
40.931666,59.506112
40.941666,59.506150
40.951666,59.506189
40.961666,59.506227
40.971666,59.506266
40.981666,59.506304
40.991666,59.506343
41.001666,59.506381
41.011666,59.506419
41.021666,59.506458
41.031666,59.506496
41.041666,59.506534
41.051666,59.506573
41.061666,59.506611
41.071666,59.506649
41.081666,59.506688
41.091666,59.506726
41.101666,59.506764
41.111666,59.506802
41.121666,59.506841
41.131666,59.506879
41.141666,59.506917
41.151666,59.506955
41.161666,59.506993
41.171666,59.507032
41.181666,59.507070
41.191666,59.507108
41.201666,59.507146
41.211666,59.507184
41.221666,59.507222
41.231666,59.507260
41.241666,59.507298
41.251666,59.507336
41.261666,59.507374
41.271666,59.507412
41.281666,59.507450
41.291666,59.507488
41.301666,59.507526
41.311666,59.507564
41.321666,59.507601
41.331666,59.507639
41.341666,59.507677
41.351666,59.507715
41.361666,59.507753
41.371666,59.507791
41.381666,59.507828
41.391666,59.507866
41.401666,59.507904
41.411666,59.507942
41.421666,59.507979
41.431666,59.508017
41.441666,59.508055
41.451666,59.508092
41.461666,59.508130
41.471666,59.508167
41.481666,59.508205
41.491666,59.508243
41.501666,59.508280
41.511666,59.508318
41.521666,59.508355
41.531666,59.508393
41.541666,59.508430
41.551666,59.508468
41.561666,59.508505
41.571666,59.508543
41.581666,59.508580
41.591666,59.508618
41.601666,59.508655
41.611666,59.508692
41.621666,59.508730
41.631666,59.508767
